probe,log2FoldChange,pvalue,baseMean,padj,rank_score
42635,1.6288491063272428,0.01851618294863285,1.590914480759624,0.11724247448258167,1.7324485368334266
42554,1.5148455748030578,0.01855259734880764,12.881661467807259,0.11724247448258167,1.731595280911981
46231,1.6502565623378704,0.01868274591704156,1.4926368221418074,0.11761575051466934,1.728559292507562
11181,2.2011212965956286,0.01882359287719775,1.9725775461355832,0.11801209135053087,1.7252974787930704
46691,3.4951803733347195,0.01914216169953735,3.232702894310872,0.1198001368038593,1.7180090194761515
42623,2.3619908587193006,0.019254524917359708,3.7885692512991835,0.12032666451288428,1.7154671926119864
42913,1.7406690847519288,0.01964779859065776,2.1334115077261964,0.12195338648904824,1.7066861024635125
145649,2.0510884422670874,0.019657901576249682,4.121972304930395,0.12195338648904824,1.706462843700976
14268,1.7295709284521172,0.01973395588084997,1.7123753882575008,0.12206984029634627,1.7047858470835762
42616,1.9359025746577048,0.020095465178169944,2.0371102168846895,0.12363664715339011,1.6969019361266355
46779,1.91130043871295,0.020208752577598466,2.0037543984541077,0.12392763091471173,1.694460493282591
17539,1.9624890105288082,0.02035341828207169,2.6619373420677843,0.12463544356061716,1.691362642145261
11238,1.9352843438523055,0.020647475724992287,1.770275683666308,0.12517715724028042,1.6851330358098648
42997,2.698182467521613,0.020855142489062603,2.1726158702738325,0.12607747133104227,1.6807868385679834
148124,1.9619845131939475,0.02096986430141612,2.054090552720141,0.12626119645823958,1.6784043798988366
146137,2.1535623665525088,0.020974408046089542,3.5438917524492384,0.12626119645823958,1.6783102872785038
46528,2.703097637031897,0.021046944134020903,4.972627668121412,0.12639486499248964,1.6768109517082908
33163,1.7983886062220484,0.021055925421085794,2.3857207252941213,0.12639486499248964,1.676625666310262
13430,1.8366634391840027,0.02120573433568395,3.6627801782001668,0.1269365726666924,1.6735466837129527
29544,2.32010577724483,0.021333081128855454,6.367190512417099,0.12694306176889644,1.6709464150323612
46516,3.313848104309352,0.021354764072484392,3.7854669074920557,0.12694306176889644,1.6705052222977592
42931,1.559549296678116,0.02140481014564182,1.3683774138019216,0.1270575220622917,1.6694886198766603
42594,2.2545921337642465,0.02167228614079309,2.8299610004163527,0.1281099632899586,1.6640952739149437
148649,2.228551979714812,0.021725195532253477,3.835324364394262,0.128244852297042,1.663036306101548
46717,1.747955117872447,0.021870788135309804,3.072878256857441,0.12857006763129708,1.6601355664525907
148613,2.0260066091127222,0.02192819324428038,4.539613657148328,0.12866453726761629,1.6589971501904284
46276,1.78600637675458,0.022014160221710596,3.3915586298445906,0.1288796028364431,1.6572978770013382
42786,1.757221291710061,0.02236824332448619,1.8768773179145097,0.13024511864591143,1.6503681216002346
168641,1.5591989767615124,0.022369644966871695,1.1137135548296517,0.13024511864591143,1.6503409086236247
146080,1.948628847129882,0.02266192200882753,2.7870119628875543,0.1312629749713069,1.6447032594139361
