,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,rank_score
Gulp1,128.88867766830555,0.6730559118141353,0.1174906954391826,5.728589053781992,1.0126938634107888e-08,3.3619627262115645e-08,7.9945218216932625
Rtf1,1749.769727768928,0.1996143062792293,0.0348496151566781,5.727876918634436,1.0169530402858313e-08,3.375522645139026e-08,7.992699100976568
Myl3,93611.67656298033,0.6713279661893239,0.1172113066149622,5.72750177075176,1.0192037418776944e-08,3.3818317464398423e-08,7.99173899054851
Sulf1,832.2680234077928,0.9165880978336396,0.1600342225359299,5.727450562193675,1.019511343171639e-08,3.382271754346282e-08,7.991607937860883
Rps6ka3,1526.9450794176448,0.3943275125078108,0.0688522262992755,5.727157039103035,1.0212762292149337e-08,3.3869641314801376e-08,7.990856776425717
Spry2,460.7206110103399,0.6803248962173932,0.1188359054121146,5.72491027739532,1.0348841942816202e-08,3.428563885340273e-08,7.985108245954262
Bod1,1940.2664473543923,0.4121799518905616,0.0720052482580806,5.724304295337326,1.0385845193986061e-08,3.4402333489179536e-08,7.983558155060688
Lsmem1,590.2336225856428,0.8676078322596666,0.1515829423229262,5.723650820890846,1.0425892590172829e-08,3.4529069907961e-08,7.981886753582751
Idh3g,14211.154051709167,0.6047324760084517,0.1056654787814599,5.723084615545773,1.0460713129507598e-08,3.4632521988201926e-08,7.980438707662525
Enc1,513.5647234786989,0.5109390628679383,0.0892783544349247,5.722989252006919,1.0466588914446676e-08,3.464604051009168e-08,7.980194832839332
Slc41a3,1848.759044505751,1.033893282406391,0.1806671796684789,5.722640295285324,1.0488117095150895e-08,3.471135739984187e-08,7.979302472586659
Entpd1,660.801021590279,0.6609188139010854,0.1154964703300043,5.722415689524219,1.0501996452487498e-08,3.47513417965551e-08,7.978728132751053
Tmem182,5697.192925909179,0.7180220708566358,0.1255010284558392,5.721244516408809,1.0574658001403665e-08,3.4979803157817914e-08,7.975733669390743
Spock2,568.0978770653091,1.1198545993080058,0.1957955735233971,5.719509277742612,1.0683214146520311e-08,3.5326802912565364e-08,7.971298066025258
Gpr160,67.85358049053893,0.7641022032598821,0.1336390685944591,5.717655856900839,1.0800359882638686e-08,3.570195926315042e-08,7.966561772990818
Eml2,917.6119590578528,0.3529594359025571,0.0617337955438494,5.717442655082663,1.0813915130091924e-08,3.5740655204243627e-08,7.966017043182568
Sh3glb1,8431.610424638366,0.4471799845309425,0.0782239774550248,5.716661298488058,1.086373480535098e-08,3.589917358827556e-08,7.964020844497523
Atpaf1,2065.36910371519,0.460442988342535,0.0805483442862983,5.716355716834498,1.0883279455333966e-08,3.595761116456323e-08,7.963240219091027
Tek,1998.7371762302896,0.6384965008064905,0.1117199710196227,5.715150970584693,1.0960667106343069e-08,3.620091828971271e-08,7.960163012294466
Sstr4,22.154254962102996,1.066093458739993,0.1865500130347357,5.714786299915645,1.09841972145054e-08,3.6272435291638544e-08,7.959231678210981
Ckm,52437.48841525183,0.6596920629755685,0.1154432030774787,5.714429653626484,1.1007257034594951e-08,3.6342375122079126e-08,7.958320892032349
Akap7,775.362156490814,0.3956605242905784,0.0692393322079476,5.714389663699886,1.1009845610604586e-08,3.634471323001972e-08,7.95821877103121
Ciao2b,898.7368703008375,0.4389459285249124,0.0768305742819028,5.713167350726212,1.1089252805785632e-08,3.6588098024961546e-08,7.955097715641322
Smox,469.5337140451522,0.5911462276622151,0.1034761732716992,5.712872915294535,1.1108463738540345e-08,3.6645227366190096e-08,7.954345998305539
