gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,rank_score
ENSMUSG00000052305,15127.068899590906,-0.15841703211957966,0.1934903473146526,-0.8187335147110106,0.412938470717099,0.46698627952609467,-0.38411465492656177
ENSMUSG00000035443,524.1948901022572,-0.027849217983629593,0.03400724442854045,-0.8189201580901169,0.4128319680864938,0.4668938723917936,-0.3842266800194035
ENSMUSG00000024953,7716.256165627769,-0.027078843533060566,0.033066178904874406,-0.8189287190080731,0.41282708343738983,0.4668938723917936,-0.3842318186444764
ENSMUSG00000024231,1487.3291903085762,-0.026873208962410414,0.03280740225499252,-0.8191202934490475,0.4127177847337271,0.46681936700219323,-0.3843468162078733
ENSMUSG00000024325,544.2195882715811,-0.053546941249428354,0.0653691013504578,-0.8191475810926586,0.41270221774712335,0.46681936700219323,-0.38436319733835805
ENSMUSG00000100309,3.013992903485237,-0.7543381479344647,0.9191814029964385,-0.8206629784669257,0.41183826397845646,0.4659881727066858,-0.38527330545307203
ENSMUSG00000024251,478.1957962829608,-0.034761655443509405,0.04231004054776711,-0.821593527055694,0.41130827451583973,0.4654702459067949,-0.38583255346086526
ENSMUSG00000027840,66.73049068731618,-0.08116336194617893,0.09875973230058482,-0.8218264676857403,0.41117566768366,0.4653474238780759,-0.3859725936805523
ENSMUSG00000078380,2.6437534881322486,-0.3426137460756359,0.41665459029492824,-0.8222968234506125,0.41090798418038244,0.4650717056999726,-0.38625542006255126
ENSMUSG00000040725,4174.107026093655,-0.04292678726833472,0.052152376578352,-0.8231031850263418,0.4104493177396896,0.4646337999824876,-0.38674046189383987
ENSMUSG00000075112,2.0343542301890576,-0.3979958241914175,0.482682280421138,-0.8245503104944478,0.4096269416699857,0.4638119231750137,-0.38761148700825704
ENSMUSG00000021645,255.8921744054605,-0.044601633168243456,0.054069427487764915,-0.8248956062709583,0.4094308610228298,0.46361706496275434,-0.38781942531105984
ENSMUSG00000081497,2.5250034739479186,-0.41602608592336326,0.5042398275041436,-0.8250559817588873,0.40933980873054054,0.46354111923739677,-0.38791601770189565
ENSMUSG00000118125,139.9875746022922,-0.08214885374052408,0.09949615232668657,-0.8256485484061312,0.40900348680485166,0.4632145431245853,-0.38827298956319184
ENSMUSG00000081069,1.951553263131452,-0.4260275331558245,0.5159774556249273,-0.825670828272604,0.40899084467205027,0.4632145431245853,-0.38828641363791777
ENSMUSG00000016356,73.33086759912402,-0.0742044307194598,0.08985982326939394,-0.8257798426444677,0.4089289906449246,0.46321160002256945,-0.3883520994461241
ENSMUSG00000025362,4286.657897262483,-0.046652211723272885,0.05649083042829626,-0.8258368901566862,0.40889662448641084,0.4632020840507179,-0.3883864746082374
ENSMUSG00000056999,2742.502229400891,-0.12712860482548538,0.1537984549486014,-0.8265922103571915,0.40846823398578425,0.46279817260550077,-0.3888417123044236
ENSMUSG00000111624,2742.502229400891,-0.12712860482548538,0.1537984549486014,-0.8265922103571915,0.40846823398578425,0.46279817260550077,-0.3888417123044236
ENSMUSG00000031364,2.0414939196006516,-0.40282523855819924,0.48730785384348274,-0.8266339961095347,0.4084445424116181,0.46279817260550077,-0.38886690255784634
ENSMUSG00000016833,501.2326426553438,-0.04369087465179066,0.05284650357602463,-0.8267505264361958,0.40837847668174754,0.46277786100520735,-0.38893715518618216
ENSMUSG00000079450,95.41544016603558,-0.06761733794270751,0.08167664357328668,-0.8278662661013482,0.40774624122652703,0.4621426933927352,-0.3896100337753681
ENSMUSG00000111738,5.179898165469997,-0.24521762449170237,0.296174246472171,-0.8279505305156347,0.40769851638097865,0.4621426933927352,-0.3896608689469764
ENSMUSG00000056436,2.7976221930084866,-0.5237069872398165,0.631596330693226,-0.8291799077822498,0.4070026125344317,0.4614351533942689,-0.3904028030459201
ENSMUSG00000089989,22.313795118169658,-0.44243325969267433,0.5328866758822941,-0.8302576883915195,0.4063931050645284,0.46085226089457904,-0.39105366897667226
ENSMUSG00000034265,223.27181814840694,-0.055932261489700506,0.0673095120461264,-0.8309711330453681,0.40598993706187814,0.46044909655744515,-0.39148473078896073
ENSMUSG00000031878,824.6409586824792,-0.03349764922529203,0.04022690648273288,-0.8327175056245169,0.4050040693036524,0.45941185817835517,-0.39254061316250927
ENSMUSG00000073724,6.181939025101562,-0.24503093194022432,0.2938557452689374,-0.8338476816778638,0.4043668222691619,0.458769778164966,-0.3932244848726393
ENSMUSG00000061458,280.98248306775497,-0.04628120998194615,0.055481529669577624,-0.8341732871745907,0.40418334176495085,0.45861545318967767,-0.3934215897040474
ENSMUSG00000021377,1477.6757380911238,-0.04320472577365146,0.05165802351380017,-0.8363604109264757,0.4029521771561344,0.4573258766925288,-0.3947464933864526
ENSMUSG00000020704,2.8592059380202364,-0.4057636262217878,0.4840675895795432,-0.8382375415264436,0.40189730650911093,0.45628942317951693,-0.3958849044129665
ENSMUSG00000032507,23.46484048144145,-0.1497494106077408,0.1786462083419525,-0.8382456700178076,0.40189274223497606,0.45628942317951693,-0.3958898366438986
ENSMUSG00000069917,14584.443854569896,-0.15952002704892448,0.1902545080702042,-0.838455964418259,0.40177466947359375,0.45620378401983436,-0.3960174475146476
ENSMUSG00000050640,254.2784996177881,-0.128678593240455,0.15344108089240227,-0.838618918037266,0.40168319117766293,0.45612670930508603,-0.3961163413614914
ENSMUSG00000026080,17.75951393480091,-0.1293767036764815,0.15425894358128966,-0.838698234752943,0.4016386691780557,0.4561029493462668,-0.3961644806185607
ENSMUSG00000002660,1430.1862422320692,-0.032778254396346414,0.03902592861053529,-0.8399096591259001,0.40095904145265426,0.45538467229973567,-0.3968999889249716
ENSMUSG00000098893,2.23113156679375,-0.5500111813093238,0.654767127663641,-0.8400103763178972,0.40090256867325036,0.4553472907866594,-0.3969611611177882
ENSMUSG00000095427,5.944205992489623,-0.28702402639574087,0.3413053717077131,-0.8409595927530327,0.40037057160907785,0.45482322840368267,-0.39753785191570173
ENSMUSG00000061393,182.8864644065157,-0.07475018868893914,0.0888360567445769,-0.8414397422418499,0.40010162908417535,0.4545444240838736,-0.39782968031101146
ENSMUSG00000118116,3.0892927904278653,-0.3694132069210652,0.4388294797605649,-0.8418149280276822,0.3998915546970937,0.45435917754308547,-0.39805776762736733
ENSMUSG00000025909,6.204268751865303,-0.2660388659598549,0.31602137149586323,-0.8418382108165028,0.3998785203615508,0.45435917754308547,-0.39807192354587084
ENSMUSG00000029017,5186.942353005214,-0.0401015060097784,0.04758260020766424,-0.8427766838038236,0.39935335048134935,0.45385438690559887,-0.3986426675869429
ENSMUSG00000036864,153.70141205889269,-0.06131048728111205,0.07267880903967813,-0.8435813422264571,0.39890339390404816,0.453423006197215,-0.3991322686600026
ENSMUSG00000060601,1734.2663172884309,-0.022576494887547673,0.026757878628688586,-0.8437326142642033,0.3988188382547637,0.45335355559536983,-0.39922433592491047
ENSMUSG00000090164,8.413644366966412,-0.29800421682561784,0.3531401898104425,-0.8438694473873949,0.398742362736892,0.4532932823772879,-0.39930762206137965
ENSMUSG00000051048,11.401344216167722,-0.1667153457552404,0.19742035390338372,-0.8444688830657747,0.39840744446756726,0.453019124995243,-0.39967255513544
ENSMUSG00000090626,65.91151699511693,-0.09962853838297084,0.11773989332375806,-0.8461748653790173,0.39745520129281575,0.45201613007281805,-0.4007118152534384
ENSMUSG00000022978,73.19206044700222,-0.0630936053665188,0.07451124351583309,-0.846766238079383,0.3971254301553362,0.45166766588456736,-0.4010723017487113
ENSMUSG00000005481,421.89348712679924,-0.038807766407857734,0.045726056027598626,-0.8487013702741987,0.3960474835457586,0.4505477199512903,-0.4022527418380189
ENSMUSG00000106268,7.25568673887905,-0.21455200919736728,0.25273150563353747,-0.8489325802872764,0.3959188085306454,0.4504278492719003,-0.4023938661511956
ENSMUSG00000004285,1043.9772864619074,-0.05344563150710777,0.06283663188207335,-0.8505489537919563,0.3950199557401345,0.44945815650469884,-0.40338096399656176
ENSMUSG00000014905,1651.451406473113,-0.03241094808958435,0.038091475276626076,-0.8508714313166167,0.3948407762264351,0.4492807325388283,-0.4035780029738276
ENSMUSG00000002319,1475.9004282671126,-0.028236083456365562,0.03315297589736925,-0.8516907665777945,0.3943857467322023,0.4487893855072126,-0.4040787890335875
ENSMUSG00000004233,304.6191014347675,-0.03463303054711296,0.040628961495367856,-0.8524222444391423,0.39397977828017106,0.4483802128363155,-0.40452606854679407
ENSMUSG00000095928,40.67329385358472,-0.15073723830433128,0.17682225825285292,-0.8524788665959662,0.3939483636710155,0.4483708616790359,-0.4045606990941454
ENSMUSG00000057716,33.09061621803447,-0.10388118223748473,0.12169339600362593,-0.8536303994210954,0.39330980934598525,0.44769681949583057,-0.4052652219306882
ENSMUSG00000030766,690.0544685160347,-0.03906089519935201,0.04557114081188773,-0.8571410437274495,0.3913669403842238,0.44572153813837,-0.4074158629271172
ENSMUSG00000019494,2625.524355279654,-0.030674038662388846,0.03578491228589111,-0.8571779753804978,0.39134653259965724,0.44572153813837,-0.4074385097539141
