,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,rank_score
Plod3,1147.4,0.1560646943356867,0.10087305842920542,1.5471395114406665,0.1218296081032583,0.9999999759983075,0.9142471528096402
Nop9,7252.1,0.14921463865779996,0.09646181231146535,1.5468778274246093,0.12189270858915871,0.9999999759983075,0.9140222723488258
Dnal4,3190.1,0.1770482583812283,0.1144611498525461,1.5467978314852655,0.12191200329766365,0.9999999759983075,0.913953532205239
Psenen,1147.5,0.21235506477140945,0.13729864662754182,1.5466653895538942,0.12194395302371351,0.9999999759983075,0.9138397306806793
Rabl3,8841.1,0.20861373353726603,0.13488769604994783,1.546573480356711,0.1219661286531349,0.9999999759983075,0.9137607609763458
Pld1,5924.1,0.19438686570634497,0.12569622296762023,1.546481358922135,0.12198835865397428,0.9999999759983075,0.9136816120594267
Hsd17b11,9960.6,0.6263272908087245,0.40506207736306005,1.546250132537939,0.12204417029060717,0.9999999759983075,0.9134829607866386
Kctd12b,8273.7,0.14013016908563772,0.09063757476439882,1.5460494110735947,0.12209263506770784,0.9999999759983075,0.913310532991435
Ctcfl,2734.7,0.08094763469464088,0.05236844634898655,1.5457329811772695,0.12216906852924099,0.9999999759983075,0.9130387373626384
Top2a,1570.3,0.34953430654462786,0.22619134072885658,1.5453036593634535,0.12227283075650741,0.9999999759983075,0.9126700332610085
Grwd1,2916.2,0.11463685664659015,0.07419627129416635,1.5450487557803114,0.1223344706488082,0.9999999759983075,0.9124511529127589
Kcmf1,10482.8,0.21071988039517292,0.13639030362210644,1.5449769873598185,0.122351829817372,0.9999999759983075,0.9123895312272295
Emilin1,7819.9,0.1750003330640437,0.11328057443585657,1.5448397391658268,0.12238503243260099,0.9999999759983075,0.9122716927248102
Ipo5,6955.8,0.11405132543392606,0.07383976204674954,1.5445787238820965,0.12244819578780529,0.9999999759983075,0.912047609601521
Nin,6736.5,0.074416005805226,0.04818070596988927,1.5445187924754067,0.12246270224538738,0.9999999759983075,0.9119961617113876
Tnfrsf21,4090.9,0.14209552688436267,0.09201424954514147,1.5442774090620792,0.12252114294158632,0.9999999759983075,0.91178896051949
Ephx2,2328.4,0.09595066614402617,0.06213599662913672,1.5442041867730036,0.12253887490222112,0.9999999759983075,0.9117261114857045
BC035044,1505.0,0.6640993979691032,0.430147312167359,1.543888289393099,0.12261539754447,0.9999999759983075,0.9114549894528964
Gmfb,5003.3,0.1296711517931794,0.08401736356457506,1.5433851562542211,0.12273735305624033,0.9999999759983075,0.9110232469105213
Foxo4,9520.0,0.12543584356159582,0.08128271047869208,1.543204487434979,0.12278116887114054,0.9999999759983075,0.9108682364723361
Fam199x,15031.6,0.11911810659972484,0.07719219213233819,1.5431367254800707,0.12279760565575938,0.9999999759983075,0.9108101011152833
Tceanc2,1277.8,0.29137715985931495,0.1888252657534865,1.5431047254010546,0.12280536840249882,0.9999999759983075,0.9107826477174781
Ina,3813.6,0.09597294377215532,0.06219864972783995,1.5430068689931395,0.12282910930085911,0.9999999759983075,0.9106986974407759
Plekha2,9039.4,0.11689167351433398,0.07576419290568258,1.5428353293468093,0.12287073510653718,0.9999999759983075,0.9105515434372614
Cxxc1,4293.7,0.11396417514415744,0.07387127227419599,1.5427401158212666,0.12289384437284903,0.9999999759983075,0.910469869935808
Stk26,4156.9,0.14888206689790298,0.09652107615838872,1.5424824589977755,0.12295639726148899,0.9999999759983075,0.9102488705601793
Zbtb39,9646.6,0.07437510662026645,0.0482331716026712,1.541990794902392,0.12307583049559798,0.9999999759983075,0.9098272249971037
Ythdc2,9240.2,0.12072957984299952,0.07829572606453997,1.5419689670350702,0.12308113494056287,0.9999999759983075,0.9098085077434677
Fam120a,4797.4,0.08242089258230059,0.053453553902341404,1.541916047955987,0.12309399568025961,0.9999999759983075,0.9097631307122908
Atl3,14636.0,0.1424926795507875,0.09241764638243713,1.541834109918066,0.12311391086702542,0.9999999759983075,0.9096928725645439
Polh,3142.2,0.11134966180326654,0.07225273129093947,1.5411135304338293,0.12328915738126524,0.9999999759983075,0.9090751155903233
Papolb,4553.0,0.07619251675542632,0.04944339908391106,1.5410048291000173,0.12331561068392818,0.9999999759983075,0.9089819420194404
3110067C02Rik,2812.6,0.08599420430399939,0.055807013102537974,1.5409211051305767,0.12333598857464,0.9999999759983075,0.9089101808345488
Zfp459,4085.3,0.13223863413732967,0.08582714734747475,1.5407553230443056,0.12337634665537019,0.9999999759983075,0.9087680939632026
Mipep,3639.8,0.1623643872337611,0.10539160520054358,1.5405817847143264,0.12341860396507828,0.9999999759983075,0.9086193703644457
Thada,9306.9,0.10927473308813607,0.07093642223990829,1.5404601703560252,0.12344822430390176,0.9999999759983075,0.9085151526381916
Rap1b,3649.3,0.11557860106470899,0.07505215435356034,1.539977127375107,0.12356592884019134,0.9999999759983075,0.9081012619050179
2010002M12Rik,2882.4,0.10435357929390297,0.06777050092363342,1.5398082922759102,0.12360709005250739,0.9999999759983075,0.9079566175775534
Gpm6b,4172.2,0.09824163608436116,0.06383110023197827,1.5390873058325227,0.12378298364931352,0.9999999759983075,0.9073390533380183
Napb,10241.3,0.12158665832528029,0.07900143735733076,1.5390436224005983,0.12379364703840334,0.9999999759983075,0.9073016422864979
Aplf,3749.3,0.1430282503237615,0.09294174481802274,1.5389021435287955,0.12382818780515091,0.9999999759983075,0.9071804828216554
Thbs2,8454.6,0.10529763842648839,0.06845241844101232,1.5382603102215706,0.12398497997961021,0.9999999759983075,0.9066309237657885
Loxl4,6739.9,0.14924221523604517,0.09704339154792878,1.5378915849446164,0.1240751251797043,0.9999999759983075,0.9063152779696283
Hdgfrp3,7674.3,0.11695648503786758,0.07608826559349181,1.5371159287914091,0.12426492294285363,0.9999999759983075,0.9056514451493861
Hoxa5,1902.9,0.1187943191484827,0.07730204045959575,1.536755284106299,0.12435324733819807,0.9999999759983075,0.9053428691584524
Echs1,3976.5,0.1758878701211801,0.1144723924418595,1.5365090775971464,0.12441357315027121,0.9999999759983075,0.9051322368260392
Golm1,7586.7,0.10985206595568853,0.0715050102080351,1.536284879004805,0.12446852641241557,0.9999999759983075,0.9049404520497001
Sephs2,3744.9,0.22117625483764197,0.14403973052410132,1.5355225536237298,0.12465552144283376,0.9999999759983075,0.9042884802645196
Vezf1,8296.3,0.16541718755705334,0.1077522448104909,1.535162333257934,0.12474395808755244,0.9999999759983075,0.9039804800354777
Zufsp,5011.9,0.10211562307084114,0.06654115193511725,1.5346236141269651,0.12487630873037847,0.9999999759983075,0.903519947243212
Tomm34,1514.2,0.0865381039300006,0.056390842631291904,1.5346127117806119,0.1248789883107974,0.9999999759983075,0.9035106283058074
Nxph1,2295.4,0.14140345375641117,0.09215925415228314,1.5343380874454273,0.12494650031252827,0.9999999759983075,0.9032759037331526
Abca9,8901.5,0.11958125018498197,0.07795129451191217,1.5340508574454539,0.1250171416578461,0.9999999759983075,0.9030304348558337
Gm7493,659.5,0.11162115937344684,0.07277109203101143,1.5338667629981348,0.1250624342169181,0.9999999759983075,0.9028731224593894
Zscan12,2804.4,0.14890807917219326,0.09712412281776346,1.5331729631328912,0.1252332440122731,0.9999999759983075,0.9022803694113277
Mark3,2340.2,0.08090385779202049,0.052775269559151655,1.532988054212432,0.12527879827069308,0.9999999759983075,0.9021224212097422
Gm12097,2236.7,0.13516400464518166,0.08819014531289246,1.5326429519492144,0.12536385239063186,0.9999999759983075,0.9018276706054618
Gm15869,7084.4,0.10675812208130214,0.06965736731478168,1.5326178148373328,0.12537004945701774,0.9999999759983075,0.9018062028125858
Zfp281,13365.4,0.1775084455788664,0.11584712158818405,1.5322646186227862,0.1254571483665517,0.9999999759983075,0.90150458817399
Pdxk,20191.0,0.17725310126844593,0.11568858518125089,1.5321572218273831,0.12548364198364678,0.9999999759983075,0.9014128850137605
